id,gs_size,gs_size_scale,gs_size_halo,gs_fill_opacity,gs_rotation,gs_color,gs_color_halo,the_geom
2504,0.1,1.07,12,0.4,0,#FFFFFF,FFFFFF,0101000020110F00007B14AED752CB6A41C3F5286CCE975EC1
2505,0.1,1.03,5.3,0.4,0,#F9F6CF,F9F6CF,0101000020110F00008FC2F5FC793672C1295C8F421D086541
2506,0.5,1.16,9.4,0.6,0,#FFFFFF,FFFFFF,0101000020110F000066666616BD725CC1D7A3705DCFDE69C1
2507,0.1,1.14,3,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000AE47E1CAC50154C18FC2F5707A436041
2508,0.5,1.15,11,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000295C8FC26537D6C0333333F3505A7141
2509,0.1,1.19,6.1,0.6,0,#FA6642,FA6642,0101000020110F0000295C8F32E36561C152B81E6D0F456E41
2510,0.3,1.05,11.7,0.5,0,#666EFF,666EFF,0101000020110F00001F85EBB1D08747C185EB51A88CB25DC1
2511,0.3,1.05,6.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000000000C0AEC847C1E17A143EB1FC53C1
2512,0.1,1.04,8.1,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000F6285CDF236E53C152B81E6DBCD36AC1
2513,0.5,1.15,4.2,0.5,0,#FFFFFF,FFFFFF,0101000020110F000048E17A14A1FE6CC1C3F5281C50B14F41
2514,0.4,1.12,11.8,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000F6285CCF3A0E5741AE47E1EAC7035641
2515,0.2,1.17,3.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F000052B81E25911F47C1D7A370CDD1145F41
2516,0.2,1.17,4,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000C3F5287C7F665441E17A146EBDE34441
2517,0.4,1.16,5.6,0.6,0,#FFFFFF,FFFFFF,0101000020110F00009A99993979F06AC15C8FC29DF1F26441
2518,0.5,1.14,3.4,0.7,0,#CBCDFE,CBCDFE,0101000020110F00009A99998999726BC1713D0AC321087141
2519,0.3,1.06,10.2,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370C5FC816B419A99993173F060C1
2520,0.1,1.14,4.8,0.4,0,#F9F3A4,F9F3A4,0101000020110F000000000064A56172C1C3F528BCBB654741
2521,0.5,1.14,3.6,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000CDCCCC08E01C7041713D0A47B60966C1
2522,0.1,1.1,9.1,0.7,0,#F9F3A4,F9F3A4,0101000020110F0000CDCCCC0C43554241A4703DD23A386941
2523,0.4,1.11,2.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703DDAAA2B5541E17A142ED10560C1
2524,0.3,1.09,3.9,0.4,0,#F9F6CF,F9F6CF,0101000020110F000085EB511847EA44C1666666369D806AC1
2525,0.2,1.07,10.6,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000E17A146EBF1030C13D0AD783F7F15D41
2526,0.5,1.02,5.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000AE47E11AAFB26641D7A3702564756DC1
2527,0.1,1,11.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000666666F6CB3F6A418FC2F5B8406A50C1
2528,0.5,1.13,3.4,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000C3F528640C586B41713D0A57A12164C1
2529,0.3,1.08,11,0.7,0,#FEAA52,FEAA52,0101000020110F0000295C8F82947C32C17B14AEE7ADB76DC1
2530,0.4,1.16,7.2,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000E17A146211D670418FC2F52847212341
2531,0.4,1.11,3.6,0.5,0,#FA6642,FA6642,0101000020110F00000AD7A300E78C63C1333333335B2155C1
2532,0.2,1.19,5.5,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370350ACA634185EB51208F9068C1
2533,0.2,1.19,8.5,0.7,0,#CBCDFE,CBCDFE,0101000020110F00003D0AD79302395FC17B14AE3BA0B87141
2534,0.1,1.14,8.5,0.4,0,#8B96FF,8B96FF,0101000020110F0000B81E85A3C92C6CC11F85EB99B7C27041
2535,0.4,1.03,2.6,0.7,0,#666EFF,666EFF,0101000020110F0000A4703D8AC3117141D7A370C5B01F6DC1
2536,0.1,1.15,11.9,0.4,0,#F9F6CF,F9F6CF,0101000020110F00000000006054594BC1B81E858BEE0460C1
2537,0.2,1.03,8.7,0.7,0,#FFF464,FFF464,0101000020110F0000295C8F4A439167C185EB5138E5E34F41
2538,0.5,1.13,3.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00007B14AE477DD70D41A4703D6A8FF36FC1
2539,0.2,1.01,8.4,0.4,0,#FA6642,FA6642,0101000020110F00009A9999F920277041295C8F3AE8A96941
2540,0.2,1.11,4,0.6,0,#FEAA52,FEAA52,0101000020110F00008FC2F520828665C1EC51B89651E56A41
2541,0.5,1.16,10,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000B81E8527350F7241713D0A8F68A76141
2542,0.2,1.11,5.7,0.5,0,#CBCDFE,CBCDFE,0101000020110F00005C8FC2D1F1BA71C1A4703D7AE9BF6EC1
2543,0.2,1.02,10.9,0.7,0,#F9F3A4,F9F3A4,0101000020110F00007B14AECF551B6DC114AE4731B2997041
2544,0.4,1.1,2.2,0.6,0,#E6E6F7,E6E6F7,0101000020110F00005C8FC275BAF828410AD7A3F0C6CB6B41
2545,0.1,1.2,2.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB310615674114AE47A1D9695341
2546,0.3,1.08,5,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCC2CECF04E41A4703D2A74C860C1
2547,0.2,1.08,7.1,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000D7A3704D749556C15C8FC2BD58F062C1
2548,0.5,1.2,11.2,0.6,0,#8B96FF,8B96FF,0101000020110F0000EC51B89EEEFA4D41AE47E15A334845C1
2549,0.3,1.06,8.8,0.5,0,#E6E6F7,E6E6F7,0101000020110F0000713D0A9794925FC1713D0A5750BB2DC1
2550,0.4,1.19,8.1,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000F6285CA7B11D6BC17B14AE6F96856F41
2551,0.1,1.08,11.9,0.5,0,#666EFF,666EFF,0101000020110F0000CDCCCC0CD01A4541E17A145E494761C1
2552,0.1,1.1,8.5,0.5,0,#FFF464,FFF464,0101000020110F000085EB51886B2866C1C3F5282C93AF5F41
2553,0.5,1.17,5.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E17279F770C19A99998D139670C1
2554,0.1,1.1,9.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000E17A14CEC6A25D4185EB51B85E2227C1
2555,0.4,1.05,2.9,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000D7A3703584C263411F85EBA1E74F6041
2556,0.5,1.14,11.3,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCC8CE57869C185EB5138C0E23741
2557,0.4,1.11,5.9,0.7,0,#CBCDFE,CBCDFE,0101000020110F00000AD7A330092F534114AE470918006241
2558,0.1,1.04,9.5,0.7,0,#FEAA52,FEAA52,0101000020110F0000A4703D0A709969C1295C8FC276944641
2559,0.5,1.1,11.3,0.5,0,#FA6642,FA6642,0101000020110F000052B81E397BA672C16666669EAC0362C1
2560,0.2,1,5.5,0.7,0,#CBCDFE,CBCDFE,0101000020110F000048E17A6C6EFC63415C8FC2756BFC22C1
2561,0.2,1.03,7.4,0.5,0,#FA6642,FA6642,0101000020110F0000A4703D5A32A560C1D7A3703D701E15C1
2562,0.2,1.11,10.1,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370FDF8A932C1D7A37005DD3F64C1
2563,0.1,1.17,11.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F00008FC2F528E5F4494152B81EBD9C3B6CC1
2564,0.1,1.02,8.6,0.7,0,#FA6642,FA6642,0101000020110F00003D0AD7BBCC2B67C1B81E858B23F46641
2565,0.4,1,8.8,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000AE47E1BACAE05A41EC51B8B6ACB26CC1
2566,0.3,1.03,2.4,0.5,0,#666EFF,666EFF,0101000020110F0000AE47E15AC18E5AC1295C8FF2639F6CC1
2567,0.4,1.03,9.7,0.6,0,#FFF464,FFF464,0101000020110F00000AD7A3B069C63B41C3F528BC211B5BC1
2568,0.3,1.2,5.2,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000D7A3704DAD7869C1A4703D623E6D6141
2569,0.5,1.14,8.8,0.7,0,#E6E6F7,E6E6F7,0101000020110F00001F85EB29E4146EC152B81E45FEBE32C1
2570,0.2,1.17,11.8,0.7,0,#F9F6CF,F9F6CF,0101000020110F0000D7A37041F71E71C1C3F528D4E4BD67C1
2571,0.2,1.18,7.9,0.6,0,#F9F3A4,F9F3A4,0101000020110F00007B14AECFEAF16BC148E17A1499C13241
2572,0.5,1.04,8.7,0.6,0,#F9F3A4,F9F3A4,0101000020110F00000AD7A310672C4141A4703DA6022F71C1
2573,0.2,1,5,0.6,0,#FFF464,FFF464,0101000020110F00005C8FC2B5C0206CC1F6285CC7F6C160C1
2574,0.1,1.12,9.1,0.4,0,#FFFFFF,FFFFFF,0101000020110F00009A9999119A2970416666667682A76FC1
2575,0.1,1.16,8.4,0.4,0,#FA6642,FA6642,0101000020110F000033333363A8C35CC11F85EB11049D50C1
2576,0.5,1,2.5,0.7,0,#8B96FF,8B96FF,0101000020110F00001F85EB0DD76C70C1A4703D0A8C6D57C1
2577,0.3,1.02,11.1,0.4,0,#E6E6F7,E6E6F7,0101000020110F000052B81EA5CD275EC166666616E4AB55C1
2578,0.2,1.19,3.1,0.6,0,#FFF464,FFF464,0101000020110F00001F85EB9196BE5EC19A999939218E4441
2579,0.2,1,5.1,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000C3F5286C75036541C3F5281C9C0D3041
2580,0.2,1.2,8,0.5,0,#F9F3A4,F9F3A4,0101000020110F00009A9999D9318032C1295C8F120A116141
2581,0.4,1.13,10.2,0.6,0,#F9F3A4,F9F3A4,0101000020110F00005C8FC255C16F7141A4703DDA39D15941
2582,0.1,1.18,6.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A3E8D13C64C19A999959816768C1
2583,0.2,1.05,4,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000C3F528DCA8913641CDCCCCD41C716AC1
2584,0.1,1.03,8.7,0.7,0,#8B96FF,8B96FF,0101000020110F0000295C8F9AC56C65410AD7A3D0ECF071C1
2585,0.2,1.19,11.8,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000713D0ABFC0F565C114AE4779222463C1
2586,0.5,1.07,11.8,0.7,0,#CBCDFE,CBCDFE,0101000020110F00001F85EBB172516BC114AE4761A1BC43C1
2587,0.4,1.1,9.8,0.4,0,#FFFFFF,FFFFFF,0101000020110F00003D0AD77326C468C18FC2F5A053496C41
2588,0.4,1.16,6.9,0.7,0,#FEAA52,FEAA52,0101000020110F00005C8FC255A1384741E17A144E19C55B41
2589,0.1,1,2,0.5,0,#CBCDFE,CBCDFE,0101000020110F000066666606FBBF6541CDCCCC4C32F03741
2590,0.3,1.01,4.8,0.7,0,#FFF464,FFF464,0101000020110F0000713D0A775E7D70C15C8FC22DB4B97041
2591,0.4,1.18,7.3,0.5,0,#E6E6F7,E6E6F7,0101000020110F00005C8FC235F5DA30C15C8FC2E5941D7241
2592,0.2,1.16,4.8,0.7,0,#666EFF,666EFF,0101000020110F0000C3F5285CAD493BC16666665AE02F70C1
2593,0.4,1.07,6.1,0.7,0,#8B96FF,8B96FF,0101000020110F00007B14AEBFEC676AC11F85EB09CEEB6CC1
2594,0.5,1.16,8.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F00001F85EB9DA33071415C8FC2E547F567C1
2595,0.2,1.02,12,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000C3F5283C17394B41295C8FBA1DA66541
2596,0.2,1,4,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000A4703D66A2017141CDCCCC0C54B34FC1
2597,0.1,1.02,6.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F00007B14AE7751D36F41F6285CE7E13868C1
2598,0.3,1.2,4.6,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000F6285C8FE9F34141D7A370FDBEB46F41
2599,0.3,1,3.2,0.6,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A3FC132A71C19A99994176576FC1
2600,0.2,1.15,9.7,0.5,0,#FA6642,FA6642,0101000020110F0000B81E8577ED1A72C1F6285C9F75A96CC1
2601,0.5,1.04,6,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000D7A3708528B66E41C3F528746BFA6CC1
2602,0.3,1.03,7.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A3102F3A4DC1E17A1426EC627241
2603,0.1,1.06,5.7,0.5,0,#8B96FF,8B96FF,0101000020110F00001F85EB114FE03241CDCCCC2C751F4F41
2604,0.3,1.13,10.5,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000E17A14FE9CF456C1B81E854B7BE954C1
2605,0.3,1.07,5.8,0.7,0,#8B96FF,8B96FF,0101000020110F0000333333033D67624185EB5118AEC461C1
2606,0.3,1.16,4.7,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000C3F5283C29BD6941295C8F2282936CC1
2607,0.2,1.03,4,0.7,0,#F9F6CF,F9F6CF,0101000020110F00007B14AE4FDEBB62411F85EBF536067341
2608,0.3,1.03,10.7,0.6,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB81838D6A41000000902A5C68C1
2609,0.3,1.17,2,0.5,0,#FA6642,FA6642,0101000020110F0000D7A3703DC48761C152B81E5538766541
2610,0.1,1.08,11.7,0.6,0,#FFF464,FFF464,0101000020110F000014AE47B12A3E69417B14AEBF8FB67241
2611,0.1,1.11,9.1,0.7,0,#FEAA52,FEAA52,0101000020110F00008FC2F5B84CD66EC1A4703D22C79462C1
2612,0.3,1.07,5.8,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000AE47E1AA7FBE66C114AE47916FBA6141
2613,0.4,1.01,11.8,0.6,0,#E6E6F7,E6E6F7,0101000020110F00009A9999B954FA53C1713D0A47D7606F41
2614,0.2,1.19,8.3,0.5,0,#FA6642,FA6642,0101000020110F000085EB513C172472C1EC51B89E6FFC52C1
2615,0.4,1.17,5.9,0.6,0,#FFF464,FFF464,0101000020110F0000CDCCCC0C645C55C19A9999490CE96441
2616,0.1,1.16,10.4,0.5,0,#FA6642,FA6642,0101000020110F0000C3F528EC6C7769418FC2F5289C3367C1
2617,0.1,1.14,7.8,0.5,0,#FA6642,FA6642,0101000020110F00007B14AE6F4BED6941D7A3703D076B14C1
2618,0.5,1,9.4,0.5,0,#8B96FF,8B96FF,0101000020110F00005C8FC2C5E2A260C1333333B3B4CA2BC1
2619,0.3,1.11,6.9,0.5,0,#FFF464,FFF464,0101000020110F00005C8FC295437F5B41295C8F02E77C65C1
2620,0.4,1.18,3.6,0.5,0,#FEAA52,FEAA52,0101000020110F000000000000495E44C1295C8F6A6A9F64C1
2621,0.4,1.15,9.9,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000713D0A17B4B542413D0AD763D1813E41
2622,0.1,1.09,7.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC2F5AEF41741A4703DA2B31867C1
2623,0.4,1.15,10.2,0.5,0,#E6E6F7,E6E6F7,0101000020110F000085EB517C3FBA704100000020FB875E41
2624,0.1,1.12,8.7,0.4,0,#8B96FF,8B96FF,0101000020110F00008FC2F588CB1B68C1295C8FC2CAA83F41
2625,0.4,1.18,9.2,0.4,0,#FEAA52,FEAA52,0101000020110F0000C3F528E419E369C1713D0A1741B461C1
2626,0.1,1.19,2.9,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000B81E853737B27041C3F5282CAB206E41
2627,0.3,1.17,2.7,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000C3F5287C712768C185EB51787E573941
2628,0.5,1.09,6.2,0.5,0,#F9F6CF,F9F6CF,0101000020110F000048E17AD446975241B81E856BF1452F41
2629,0.5,1.03,9.4,0.5,0,#8B96FF,8B96FF,0101000020110F0000A4703DC61D0F72C1713D0A170E9846C1
2630,0.3,1.01,8,0.7,0,#FA6642,FA6642,0101000020110F00007B14AE770B9365C15C8FC2ED222370C1
2631,0.1,1.19,4.4,0.6,0,#8B96FF,8B96FF,0101000020110F0000A4703DCE251472C10AD7A358514A6541
2632,0.5,1.11,4.5,0.5,0,#E6E6F7,E6E6F7,0101000020110F0000000000B8DF326BC148E17A2403186041
2633,0.3,1.06,3.2,0.5,0,#FFFFFF,FFFFFF,0101000020110F000066666676E7DF67C16666662E435072C1
2634,0.4,1.06,2.2,0.4,0,#666EFF,666EFF,0101000020110F000048E17AB4830D494100000000819A48C1
2635,0.2,1.02,2.1,0.5,0,#666EFF,666EFF,0101000020110F00005C8FC2C5CE0A6841C3F5281477BC6A41
2636,0.4,1.14,6,0.4,0,#F9F6CF,F9F6CF,0101000020110F00003D0AD77BACD16E41D7A3704D44756441
2637,0.3,1.18,8.3,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000F6285CFF358762C152B81E7D09B262C1
2638,0.3,1.16,4.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00008FC2F518D8C26CC1A4703D429A6E7241
2639,0.1,1,8.4,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000AE47E1DA78C04041295C8F7206B36B41
2640,0.2,1.14,6.1,0.4,0,#F9F3A4,F9F3A4,0101000020110F00000AD7A31C05857141000000C02F9165C1
2641,0.1,1,3.3,0.6,0,#F9F3A4,F9F3A4,0101000020110F00008FC2F554F24A72C185EB51B8C9064C41
2642,0.3,1.02,3.3,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000295C8FF25CE663C11F85EB5115AC27C1
2643,0.1,1.1,10.1,0.6,0,#F9F3A4,F9F3A4,0101000020110F0000D7A3705D95B464C1666666A62C8362C1
2644,0.1,1.19,7.8,0.6,0,#FEAA52,FEAA52,0101000020110F00003333335378835CC1E17A141A68107241
2645,0.4,1.01,7.5,0.6,0,#666EFF,666EFF,0101000020110F0000E17A14B628AD6941D7A3708D8B3453C1
2646,0.1,1.07,5.5,0.5,0,#FFFFFF,FFFFFF,0101000020110F00005C8FC2DD98FB60C1295C8FC21DE063C1
2647,0.4,1.08,10.5,0.7,0,#F9F3A4,F9F3A4,0101000020110F00006666660E2813654148E17AC0727B72C1
2648,0.1,1.16,7.3,0.5,0,#FFFFFF,FFFFFF,0101000020110F00003D0AD723F79B50C100000000061037C1
2649,0.5,1.2,3.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC28B88F724152B81EE50A475141
2650,0.2,1.18,5.5,0.6,0,#F9F6CF,F9F6CF,0101000020110F00003D0AD75B2F156F41CDCCCC5C7ED86541
2651,0.4,1.03,9.6,0.7,0,#FEAA52,FEAA52,0101000020110F00000AD7A368D3AC67C1F6285C1766E56F41
2652,0.2,1.04,4.8,0.5,0,#FFF464,FFF464,0101000020110F0000C3F5285CBB0F68413D0AD737820270C1
2653,0.2,1.02,2.4,0.7,0,#F9F3A4,F9F3A4,0101000020110F00007B14AE371A0D5B41AE47E172ADA569C1
2654,0.5,1.11,6.4,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D8A18BA4AC13D0AD7A3B0D3E940
2655,0.2,1.04,8.7,0.5,0,#FFF464,FFF464,0101000020110F00006666661649035A415C8FC2398B057141
2656,0.1,1.08,5.1,0.4,0,#CBCDFE,CBCDFE,0101000020110F000014AE4731DE0F5B41B81E851BEA7C56C1
2657,0.5,1.13,9.2,0.5,0,#666EFF,666EFF,0101000020110F00007B14AEC7DFB549418FC2F52857D84B41
2658,0.1,1.13,9.8,0.4,0,#FA6642,FA6642,0101000020110F0000C3F528042E7161C10AD7A3E8719A67C1
2659,0.3,1.16,2.8,0.4,0,#FFF464,FFF464,0101000020110F0000EC51B87E2A99434148E17A94BCAD48C1
2660,0.3,1.04,4.6,0.6,0,#FFF464,FFF464,0101000020110F00000AD7A370909D5C41A4703D02ABE063C1
2661,0.2,1.06,7,0.5,0,#CBCDFE,CBCDFE,0101000020110F00001F85EB7180375EC148E17AC4D3415141
2662,0.1,1.03,4.4,0.5,0,#CBCDFE,CBCDFE,0101000020110F000085EB5178F9BA5941C3F528AC2F936C41
2663,0.1,1.03,8.1,0.7,0,#F9F6CF,F9F6CF,0101000020110F00009A999995AE44724133333373F98D5541
2664,0.3,1.07,7.2,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000295C8F22EB8F6B41F6285C3F0B1163C1
2665,0.1,1.13,4,0.5,0,#CBCDFE,CBCDFE,0101000020110F0000295C8FC2E9753241713D0A9FAC0E69C1
2666,0.2,1.17,10.5,0.4,0,#FFFFFF,FFFFFF,0101000020110F000052B81EA5E7B671C1D7A37019238A71C1
2667,0.5,1.14,8.4,0.4,0,#E6E6F7,E6E6F7,0101000020110F0000295C8F9218DC5B419A9999112FF66DC1
2668,0.1,1.13,5.8,0.4,0,#CBCDFE,CBCDFE,0101000020110F0000A4703DD2BA5C60C10AD7A37833866441
2669,0.1,1.01,4.8,0.5,0,#8B96FF,8B96FF,0101000020110F0000295C8F12EE776641713D0AA752BC5241
2670,0.3,1.12,8.8,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000CDCCCC447DE26CC1713D0A0F37EB6541
2671,0.2,1.18,12,0.7,0,#FFFFFF,FFFFFF,0101000020110F0000A4703D92BC4362C13333331BDDBB63C1
2672,0.1,1.08,5.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F52824043A6E410AD7A3F063D043C1
2673,0.1,1.01,11.9,0.7,0,#FA6642,FA6642,0101000020110F0000EC51B882BDF37041C3F5285C571D2341
2674,0.3,1,11.1,0.6,0,#F9F6CF,F9F6CF,0101000020110F00000AD7A370C5D771C152B81E458D8D3F41
2675,0.3,1.12,8.5,0.6,0,#FFFFFF,FFFFFF,0101000020110F000052B81E95D6FF63C1000000E07CD44A41
2676,0.1,1.12,8.3,0.7,0,#8B96FF,8B96FF,0101000020110F0000CDCCCCA4AEFD644185EB51D808F94241
2677,0.2,1.19,7.1,0.4,0,#666EFF,666EFF,0101000020110F0000A4703D6AE7697041000000A002525041
2678,0.4,1.15,2.8,0.6,0,#FFFFFF,FFFFFF,0101000020110F000014AE4781331A62413D0AD78FEEB470C1
2679,0.3,1.14,5.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000C3F5284C97D26041B81E85EB37422841
2680,0.2,1.09,9.9,0.7,0,#CBCDFE,CBCDFE,0101000020110F0000F6285CAFD9385C411F85EB1143BF7141
2681,0.2,1.16,4.3,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000AE47E1FA43A12D415C8FC29D44DA6F41
2682,0.1,1.13,10.8,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B8EE185362C185EB5128F98B71C1
2683,0.5,1.19,5,0.7,0,#E6E6F7,E6E6F7,0101000020110F000085EB5138DF4D3241A4703D9A42606C41
2684,0.2,1.12,6.2,0.6,0,#666EFF,666EFF,0101000020110F000014AE47F9092562C13D0AD71336D35241
2685,0.3,1.2,2.1,0.6,0,#FFFFFF,FFFFFF,0101000020110F00007B14AEE71F077141E17A144E33756941
2686,0.5,1.05,5.5,0.5,0,#CBCDFE,CBCDFE,0101000020110F00000000004CF21972413D0AD70370D467C1
2687,0.5,1.02,7,0.4,0,#FFFFFF,FFFFFF,0101000020110F0000D7A370E5389165411F85EB41721156C1
2688,0.4,1.06,3.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00003D0AD733371260413D0AD71B8A4D67C1
2689,0.4,1.2,3,0.5,0,#FFF464,FFF464,0101000020110F00003D0AD7C395C64841F6285C6F986C68C1
2690,0.1,1.2,12,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000EC51B8AEF96769C114AE4799D90570C1
2691,0.4,1.2,7.9,0.5,0,#FFFFFF,FFFFFF,0101000020110F00007B14AE27C98A5DC114AE47D1B40D6941
2692,0.4,1.01,4.9,0.5,0,#F9F3A4,F9F3A4,0101000020110F00000000004C65FF7041333333B300BC3D41
2693,0.2,1.19,8.5,0.7,0,#FFFFFF,FFFFFF,0101000020110F000014AE4779E38360C1C3F528E4E6606DC1
2694,0.2,1.14,4.3,0.5,0,#F9F6CF,F9F6CF,0101000020110F000052B81E0520CC44C1713D0A5789235441
2695,0.5,1.17,10,0.4,0,#FA6642,FA6642,0101000020110F00000AD7A35076A65EC10000006C31987041
2696,0.4,1.03,2.6,0.5,0,#FA6642,FA6642,0101000020110F0000713D0AD3ABCE7041D7A370056A206741
2697,0.3,1.19,10.4,0.6,0,#CBCDFE,CBCDFE,0101000020110F0000CDCCCCAC2CE55B41000000E87EC472C1
2698,0.1,1.05,4.4,0.6,0,#8B96FF,8B96FF,0101000020110F0000000000A4E35E7241000000C03E525C41
2699,0.2,1.1,7.3,0.5,0,#E6E6F7,E6E6F7,0101000020110F00001F85EB617C7E54C1A4703D9AD2BB6CC1
2700,0.2,1.16,6,0.6,0,#F9F6CF,F9F6CF,0101000020110F0000EC51B86647996BC114AE4761465F5F41
2701,0.5,1.11,3.3,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000000000004D9F4B41713D0A17F48B6241
2702,0.1,1.1,5.5,0.5,0,#FFF464,FFF464,0101000020110F00003D0AD79BD12E65C1E17A14EE841F66C1
2703,0.1,1.2,4.7,0.4,0,#F9F3A4,F9F3A4,0101000020110F0000713D0A3F34FF6941AE47E1C2A0456D41
2704,0.5,1.1,7.8,0.4,0,#666EFF,666EFF,0101000020110F0000666666C6804E6AC11F85EB71B8EE7141
2705,0.5,1.11,9.5,0.5,0,#FFF464,FFF464,0101000020110F0000E17A143E110073C1F6285C2F305060C1
2706,0.3,1.08,6.6,0.5,0,#FFFFFF,FFFFFF,0101000020110F0000295C8F820F8C4B418FC2F5980FA55041
2707,0.4,1.01,6.3,0.7,0,#F9F6CF,F9F6CF,0101000020110F00001F85EBA13CE051C1AE47E11A74A86CC1
2708,0.3,1.1,3.9,0.5,0,#8B96FF,8B96FF,0101000020110F0000CDCCCC1C7A405041000000703EF864C1
2709,0.1,1.06,2.3,0.5,0,#CBCDFE,CBCDFE,0101000020110F00005C8FC2D5FB165DC10AD7A33061914A41
2710,0.1,1.16,7.5,0.5,0,#FFF464,FFF464,0101000020110F00003333339B45366EC148E17ACCE19B6541
2711,0.5,1.03,9.1,0.7,0,#8B96FF,8B96FF,0101000020110F00006666663E63F769C152B81ED5A2966941
2712,0.4,1.18,10.5,0.5,0,#FA6642,FA6642,0101000020110F0000E17A14EEF1D45A41F6285C536BCF71C1
2713,0.4,1.14,8.9,0.6,0,#FFFFFF,FFFFFF,0101000020110F0000A4703DD2511062418FC2F5C8EDBA4541
2714,0.2,1.03,5,0.5,0,#F9F3A4,F9F3A4,0101000020110F0000A4703DBA424F5AC13D0AD743CBDC4BC1
2715,0.3,1.08,2.8,0.5,0,#FA6642,FA6642,0101000020110F00000AD7A3E09BD26441B81E852BAAD13B41
2716,0.3,1.11,5.7,0.5,0,#FFF464,FFF464,0101000020110F00000AD7A3F0C0E6594148E17A2472545C41
2717,0.4,1.04,8.4,0.4,0,#F9F6CF,F9F6CF,0101000020110F0000F6285CAF2DF65CC10AD7A3E00BFF5B41
2718,0.3,1.16,8.3,0.7,0,#FA6642,FA6642,0101000020110F000048E17A54C2E05741EC51B81E16126EC1
2719,0.5,1.13,6.6,0.4,0,#FFFFFF,FFFFFF,0101000020110F00000AD7A31006266CC18FC2F5D82B356341
2720,0.3,1.11,9,0.4,0,#FFF464,FFF464,0101000020110F0000E17A142EB8DD25C16666664E82D46941
