id,zoom,quadrant,sector,sub_sector,name,x,y,the_geom
4155,4,Epsilon,3-B6,43,Epsilon-3-B6-43,58,18,0103000020110F000001000000050000000BD723DA08096F419A99991EFF115F410BD723DA08096F41676666D5EBBA60410BD743714E1D7041676666D5EBBA60410BD743714E1D70419A99991EFF115F410BD723DA08096F419A99991EFF115F41
4156,4,Epsilon,3-B6,44,Epsilon-3-B6-44,59,18,0103000020110F0000010000000500000090C2757518B670419A99991EFF115F410BD743714E1D70419A99991EFF115F410BD743714E1D7041676666D5EBBA604190C2757518B67041676666D5EBBA604190C2757518B670419A99991EFF115F41
4157,4,Epsilon,4-B7,45,Epsilon-4-B7-45,60,18,0103000020110F0000010000000500000015AEA779E24E7141676666D5EBBA604115AEA779E24E71419A99991EFF115F4190C2757518B670419A99991EFF115F4190C2757518B67041676666D5EBBA604115AEA779E24E7141676666D5EBBA6041
4158,4,Epsilon,4-B7,46,Epsilon-4-B7-46,61,18,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115F4115AEA779E24E7141676666D5EBBA60419A99D97DACE77141676666D5EBBA60419A99D97DACE771419A99991EFF115F4115AEA779E24E71419A99991EFF115F41
4159,4,Epsilon,4-B8,47,Epsilon-4-B8-47,62,18,0103000020110F000001000000050000009A99D97DACE771419A99991EFF115F419A99D97DACE77141676666D5EBBA60411F850B8276807241676666D5EBBA60411F850B82768072419A99991EFF115F419A99D97DACE771419A99991EFF115F41
4160,4,Epsilon,4-B8,48,Epsilon-4-B8-48,63,18,0103000020110F00000100000005000000A4703D86401973419A99991EFF115F411F850B82768072419A99991EFF115F411F850B8276807241676666D5EBBA6041A4703D8640197341676666D5EBBA6041A4703D86401973419A99991EFF115F41
4161,4,Epsilon,1-B1,49,Epsilon-1-B1-49,48,19,0103000020110F00000100000005000000AE47A18ED44A64419A99991EFF115F41AE47A18ED44A64416766669226AE5C41A4703D86401963416766669226AE5C41A4703D86401963419A99991EFF115F41AE47A18ED44A64419A99991EFF115F41
4162,4,Epsilon,1-B1,50,Epsilon-1-B1-50,49,19,0103000020110F00000100000005000000AE47A18ED44A64419A99991EFF115F41B81E0597687C65419A99991EFF115F41B81E0597687C65416766669226AE5C41AE47A18ED44A64416766669226AE5C41AE47A18ED44A64419A99991EFF115F41
4163,4,Epsilon,1-B2,51,Epsilon-1-B2-51,50,19,0103000020110F00000100000005000000C2F5689FFCAD66416766669226AE5C41B81E0597687C65416766669226AE5C41B81E0597687C65419A99991EFF115F41C2F5689FFCAD66419A99991EFF115F41C2F5689FFCAD66416766669226AE5C41
4164,4,Epsilon,1-B2,52,Epsilon-1-B2-52,51,19,0103000020110F00000100000005000000CDCCCCA790DF67419A99991EFF115F41CDCCCCA790DF67416766669226AE5C41C2F5689FFCAD66416766669226AE5C41C2F5689FFCAD66419A99991EFF115F41CDCCCCA790DF67419A99991EFF115F41
4165,4,Epsilon,2-B3,53,Epsilon-2-B3-53,52,19,0103000020110F00000100000005000000D8A330B0241169419A99991EFF115F41D8A330B0241169416766669226AE5C41CDCCCCA790DF67416766669226AE5C41CDCCCCA790DF67419A99991EFF115F41D8A330B0241169419A99991EFF115F41
4166,4,Epsilon,2-B3,54,Epsilon-2-B3-54,53,19,0103000020110F00000100000005000000D8A330B0241169419A99991EFF115F41E27A94B8B8426A419A99991EFF115F41E27A94B8B8426A416766669226AE5C41D8A330B0241169416766669226AE5C41D8A330B0241169419A99991EFF115F41
4167,4,Epsilon,2-B4,55,Epsilon-2-B4-55,54,19,0103000020110F00000100000005000000EC51F8C04C746B416766669226AE5C41E27A94B8B8426A416766669226AE5C41E27A94B8B8426A419A99991EFF115F41EC51F8C04C746B419A99991EFF115F41EC51F8C04C746B416766669226AE5C41
4168,4,Epsilon,2-B4,56,Epsilon-2-B4-56,55,19,0103000020110F00000100000005000000F6285CC9E0A56C419A99991EFF115F41F6285CC9E0A56C416766669226AE5C41EC51F8C04C746B416766669226AE5C41EC51F8C04C746B419A99991EFF115F41F6285CC9E0A56C419A99991EFF115F41
4169,4,Epsilon,3-B5,57,Epsilon-3-B5-57,56,19,0103000020110F000001000000050000000000C0D174D76D419A99991EFF115F410000C0D174D76D416766669226AE5C41F6285CC9E0A56C416766669226AE5C41F6285CC9E0A56C419A99991EFF115F410000C0D174D76D419A99991EFF115F41
4170,4,Epsilon,3-B5,58,Epsilon-3-B5-58,57,19,0103000020110F000001000000050000000000C0D174D76D419A99991EFF115F410BD723DA08096F419A99991EFF115F410BD723DA08096F416766669226AE5C410000C0D174D76D416766669226AE5C410000C0D174D76D419A99991EFF115F41
4171,4,Epsilon,3-B6,59,Epsilon-3-B6-59,58,19,0103000020110F000001000000050000000BD743714E1D70416766669226AE5C410BD723DA08096F416766669226AE5C410BD723DA08096F419A99991EFF115F410BD743714E1D70419A99991EFF115F410BD743714E1D70416766669226AE5C41
4172,4,Epsilon,3-B6,60,Epsilon-3-B6-60,59,19,0103000020110F0000010000000500000090C2757518B670419A99991EFF115F4190C2757518B670416766669226AE5C410BD743714E1D70416766669226AE5C410BD743714E1D70419A99991EFF115F4190C2757518B670419A99991EFF115F41
4173,4,Epsilon,4-B7,61,Epsilon-4-B7-61,60,19,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115F4115AEA779E24E71416766669226AE5C4190C2757518B670416766669226AE5C4190C2757518B670419A99991EFF115F4115AEA779E24E71419A99991EFF115F41
4174,4,Epsilon,4-B7,62,Epsilon-4-B7-62,61,19,0103000020110F0000010000000500000015AEA779E24E71419A99991EFF115F419A99D97DACE771419A99991EFF115F419A99D97DACE771416766669226AE5C4115AEA779E24E71416766669226AE5C4115AEA779E24E71419A99991EFF115F41
4175,4,Epsilon,4-B8,63,Epsilon-4-B8-63,62,19,0103000020110F000001000000050000001F850B82768072416766669226AE5C419A99D97DACE771416766669226AE5C419A99D97DACE771419A99991EFF115F411F850B82768072419A99991EFF115F411F850B82768072416766669226AE5C41
4176,4,Epsilon,4-B8,64,Epsilon-4-B8-64,63,19,0103000020110F00000100000005000000A4703D86401973419A99991EFF115F41A4703D86401973416766669226AE5C411F850B82768072416766669226AE5C411F850B82768072419A99991EFF115F41A4703D86401973419A99991EFF115F41
4177,4,Epsilon,5-C1,65,Epsilon-5-C1-65,48,20,0103000020110F00000100000005000000AE47A18ED44A64416766669226AE5C41AE47A18ED44A6441343333064E4A5A41A4703D8640196341343333064E4A5A41A4703D86401963416766669226AE5C41AE47A18ED44A64416766669226AE5C41
4178,4,Epsilon,5-C1,66,Epsilon-5-C1-66,49,20,0103000020110F00000100000005000000AE47A18ED44A6441343333064E4A5A41AE47A18ED44A64416766669226AE5C41B81E0597687C65416766669226AE5C41B81E0597687C6541343333064E4A5A41AE47A18ED44A6441343333064E4A5A41
4179,4,Epsilon,5-C2,67,Epsilon-5-C2-67,50,20,0103000020110F00000100000005000000C2F5689FFCAD66416766669226AE5C41C2F5689FFCAD6641343333064E4A5A41B81E0597687C6541343333064E4A5A41B81E0597687C65416766669226AE5C41C2F5689FFCAD66416766669226AE5C41
4180,4,Epsilon,5-C2,68,Epsilon-5-C2-68,51,20,0103000020110F00000100000005000000C2F5689FFCAD6641343333064E4A5A41C2F5689FFCAD66416766669226AE5C41CDCCCCA790DF67416766669226AE5C41CDCCCCA790DF6741343333064E4A5A41C2F5689FFCAD6641343333064E4A5A41
4181,4,Epsilon,6-C3,69,Epsilon-6-C3-69,52,20,0103000020110F00000100000005000000D8A330B0241169416766669226AE5C41D8A330B024116941343333064E4A5A41CDCCCCA790DF6741343333064E4A5A41CDCCCCA790DF67416766669226AE5C41D8A330B0241169416766669226AE5C41
4182,4,Epsilon,6-C3,70,Epsilon-6-C3-70,53,20,0103000020110F00000100000005000000D8A330B024116941343333064E4A5A41D8A330B0241169416766669226AE5C41E27A94B8B8426A416766669226AE5C41E27A94B8B8426A41343333064E4A5A41D8A330B024116941343333064E4A5A41
4183,4,Epsilon,6-C4,71,Epsilon-6-C4-71,54,20,0103000020110F00000100000005000000EC51F8C04C746B416766669226AE5C41EC51F8C04C746B41343333064E4A5A41E27A94B8B8426A41343333064E4A5A41E27A94B8B8426A416766669226AE5C41EC51F8C04C746B416766669226AE5C41
4184,4,Epsilon,6-C4,72,Epsilon-6-C4-72,55,20,0103000020110F00000100000005000000EC51F8C04C746B41343333064E4A5A41EC51F8C04C746B416766669226AE5C41F6285CC9E0A56C416766669226AE5C41F6285CC9E0A56C41343333064E4A5A41EC51F8C04C746B41343333064E4A5A41
4185,4,Epsilon,7-C5,73,Epsilon-7-C5-73,56,20,0103000020110F000001000000050000000000C0D174D76D416766669226AE5C410000C0D174D76D41343333064E4A5A41F6285CC9E0A56C41343333064E4A5A41F6285CC9E0A56C416766669226AE5C410000C0D174D76D416766669226AE5C41
4186,4,Epsilon,7-C5,74,Epsilon-7-C5-74,57,20,0103000020110F000001000000050000000000C0D174D76D41343333064E4A5A410000C0D174D76D416766669226AE5C410BD723DA08096F416766669226AE5C410BD723DA08096F41343333064E4A5A410000C0D174D76D41343333064E4A5A41
4187,4,Epsilon,7-C6,75,Epsilon-7-C6-75,58,20,0103000020110F000001000000050000000BD743714E1D70416766669226AE5C410BD743714E1D7041343333064E4A5A410BD723DA08096F41343333064E4A5A410BD723DA08096F416766669226AE5C410BD743714E1D70416766669226AE5C41
4188,4,Epsilon,7-C6,76,Epsilon-7-C6-76,59,20,0103000020110F000001000000050000000BD743714E1D7041343333064E4A5A410BD743714E1D70416766669226AE5C4190C2757518B670416766669226AE5C4190C2757518B67041343333064E4A5A410BD743714E1D7041343333064E4A5A41
4189,4,Epsilon,8-C7,77,Epsilon-8-C7-77,60,20,0103000020110F0000010000000500000015AEA779E24E71416766669226AE5C4115AEA779E24E7141343333064E4A5A4190C2757518B67041343333064E4A5A4190C2757518B670416766669226AE5C4115AEA779E24E71416766669226AE5C41
4190,4,Epsilon,8-C7,78,Epsilon-8-C7-78,61,20,0103000020110F0000010000000500000015AEA779E24E7141343333064E4A5A4115AEA779E24E71416766669226AE5C419A99D97DACE771416766669226AE5C419A99D97DACE77141343333064E4A5A4115AEA779E24E7141343333064E4A5A41
4191,4,Epsilon,8-C8,79,Epsilon-8-C8-79,62,20,0103000020110F000001000000050000001F850B82768072416766669226AE5C411F850B8276807241343333064E4A5A419A99D97DACE77141343333064E4A5A419A99D97DACE771416766669226AE5C411F850B82768072416766669226AE5C41
4192,4,Epsilon,8-C8,80,Epsilon-8-C8-80,63,20,0103000020110F000001000000050000001F850B8276807241343333064E4A5A411F850B82768072416766669226AE5C41A4703D86401973416766669226AE5C41A4703D8640197341343333064E4A5A411F850B8276807241343333064E4A5A41
4193,4,Epsilon,5-C1,81,Epsilon-5-C1-81,48,21,0103000020110F00000100000005000000AE47A18ED44A6441343333064E4A5A41AE47A18ED44A64410000007A75E65741A4703D86401963410000007A75E65741A4703D8640196341343333064E4A5A41AE47A18ED44A6441343333064E4A5A41
4194,4,Epsilon,5-C1,82,Epsilon-5-C1-82,49,21,0103000020110F00000100000005000000AE47A18ED44A6441343333064E4A5A41B81E0597687C6541343333064E4A5A41B81E0597687C65410000007A75E65741AE47A18ED44A64410000007A75E65741AE47A18ED44A6441343333064E4A5A41
4195,4,Epsilon,5-C2,83,Epsilon-5-C2-83,50,21,0103000020110F00000100000005000000C2F5689FFCAD6641343333064E4A5A41C2F5689FFCAD66410000007A75E65741B81E0597687C65410000007A75E65741B81E0597687C6541343333064E4A5A41C2F5689FFCAD6641343333064E4A5A41
4196,4,Epsilon,5-C2,84,Epsilon-5-C2-84,51,21,0103000020110F00000100000005000000C2F5689FFCAD6641343333064E4A5A41CDCCCCA790DF6741343333064E4A5A41CDCCCCA790DF67410000007A75E65741C2F5689FFCAD66410000007A75E65741C2F5689FFCAD6641343333064E4A5A41
4197,4,Epsilon,6-C3,85,Epsilon-6-C3-85,52,21,0103000020110F00000100000005000000D8A330B024116941343333064E4A5A41D8A330B0241169410000007A75E65741CDCCCCA790DF67410000007A75E65741CDCCCCA790DF6741343333064E4A5A41D8A330B024116941343333064E4A5A41
4198,4,Epsilon,6-C3,86,Epsilon-6-C3-86,53,21,0103000020110F00000100000005000000D8A330B024116941343333064E4A5A41E27A94B8B8426A41343333064E4A5A41E27A94B8B8426A410000007A75E65741D8A330B0241169410000007A75E65741D8A330B024116941343333064E4A5A41
4199,4,Epsilon,6-C4,87,Epsilon-6-C4-87,54,21,0103000020110F00000100000005000000EC51F8C04C746B41343333064E4A5A41EC51F8C04C746B410000007A75E65741E27A94B8B8426A410000007A75E65741E27A94B8B8426A41343333064E4A5A41EC51F8C04C746B41343333064E4A5A41
4200,4,Epsilon,6-C4,88,Epsilon-6-C4-88,55,21,0103000020110F00000100000005000000EC51F8C04C746B41343333064E4A5A41F6285CC9E0A56C41343333064E4A5A41F6285CC9E0A56C410000007A75E65741EC51F8C04C746B410000007A75E65741EC51F8C04C746B41343333064E4A5A41
4201,4,Epsilon,7-C5,89,Epsilon-7-C5-89,56,21,0103000020110F000001000000050000000000C0D174D76D41343333064E4A5A410000C0D174D76D410000007A75E65741F6285CC9E0A56C410000007A75E65741F6285CC9E0A56C41343333064E4A5A410000C0D174D76D41343333064E4A5A41
4202,4,Epsilon,7-C5,90,Epsilon-7-C5-90,57,21,0103000020110F000001000000050000000000C0D174D76D41343333064E4A5A410BD723DA08096F41343333064E4A5A410BD723DA08096F410000007A75E657410000C0D174D76D410000007A75E657410000C0D174D76D41343333064E4A5A41
4203,4,Epsilon,7-C6,91,Epsilon-7-C6-91,58,21,0103000020110F000001000000050000000BD743714E1D7041343333064E4A5A410BD743714E1D70410000007A75E657410BD723DA08096F410000007A75E657410BD723DA08096F41343333064E4A5A410BD743714E1D7041343333064E4A5A41
4204,4,Epsilon,7-C6,92,Epsilon-7-C6-92,59,21,0103000020110F000001000000050000000BD743714E1D7041343333064E4A5A4190C2757518B67041343333064E4A5A4190C2757518B670410000007A75E657410BD743714E1D70410000007A75E657410BD743714E1D7041343333064E4A5A41
4205,4,Epsilon,8-C7,93,Epsilon-8-C7-93,60,21,0103000020110F0000010000000500000015AEA779E24E7141343333064E4A5A4115AEA779E24E71410000007A75E6574190C2757518B670410000007A75E6574190C2757518B67041343333064E4A5A4115AEA779E24E7141343333064E4A5A41
4206,4,Epsilon,8-C7,94,Epsilon-8-C7-94,61,21,0103000020110F0000010000000500000015AEA779E24E7141343333064E4A5A419A99D97DACE77141343333064E4A5A419A99D97DACE771410000007A75E6574115AEA779E24E71410000007A75E6574115AEA779E24E7141343333064E4A5A41
4207,4,Epsilon,8-C8,95,Epsilon-8-C8-95,62,21,0103000020110F000001000000050000001F850B8276807241343333064E4A5A411F850B82768072410000007A75E657419A99D97DACE771410000007A75E657419A99D97DACE77141343333064E4A5A411F850B8276807241343333064E4A5A41
4208,4,Epsilon,8-C8,96,Epsilon-8-C8-96,63,21,0103000020110F000001000000050000001F850B8276807241343333064E4A5A41A4703D8640197341343333064E4A5A41A4703D86401973410000007A75E657411F850B82768072410000007A75E657411F850B8276807241343333064E4A5A41
4209,4,Epsilon,5-D1,97,Epsilon-5-D1-97,48,22,0103000020110F00000100000005000000AE47A18ED44A64410000007A75E65741AE47A18ED44A6441CDCCCCED9C825541A4703D8640196341CDCCCCED9C825541A4703D86401963410000007A75E65741AE47A18ED44A64410000007A75E65741
4210,4,Epsilon,5-D1,98,Epsilon-5-D1-98,49,22,0103000020110F00000100000005000000AE47A18ED44A6441CDCCCCED9C825541AE47A18ED44A64410000007A75E65741B81E0597687C65410000007A75E65741B81E0597687C6541CDCCCCED9C825541AE47A18ED44A6441CDCCCCED9C825541
4211,4,Epsilon,5-D2,99,Epsilon-5-D2-99,50,22,0103000020110F00000100000005000000B81E0597687C6541CDCCCCED9C825541B81E0597687C65410000007A75E65741C2F5689FFCAD66410000007A75E65741C2F5689FFCAD6641CDCCCCED9C825541B81E0597687C6541CDCCCCED9C825541
4212,4,Epsilon,5-D2,100,Epsilon-5-D2-100,51,22,0103000020110F00000100000005000000CDCCCCA790DF6741CDCCCCED9C825541C2F5689FFCAD6641CDCCCCED9C825541C2F5689FFCAD66410000007A75E65741CDCCCCA790DF67410000007A75E65741CDCCCCA790DF6741CDCCCCED9C825541
4213,4,Epsilon,6-D3,101,Epsilon-6-D3-101,52,22,0103000020110F00000100000005000000D8A330B0241169410000007A75E65741D8A330B024116941CDCCCCED9C825541CDCCCCA790DF6741CDCCCCED9C825541CDCCCCA790DF67410000007A75E65741D8A330B0241169410000007A75E65741
4214,4,Epsilon,6-D3,102,Epsilon-6-D3-102,53,22,0103000020110F00000100000005000000D8A330B024116941CDCCCCED9C825541D8A330B0241169410000007A75E65741E27A94B8B8426A410000007A75E65741E27A94B8B8426A41CDCCCCED9C825541D8A330B024116941CDCCCCED9C825541
4215,4,Epsilon,6-D4,103,Epsilon-6-D4-103,54,22,0103000020110F00000100000005000000E27A94B8B8426A41CDCCCCED9C825541E27A94B8B8426A410000007A75E65741EC51F8C04C746B410000007A75E65741EC51F8C04C746B41CDCCCCED9C825541E27A94B8B8426A41CDCCCCED9C825541
4216,4,Epsilon,6-D4,104,Epsilon-6-D4-104,55,22,0103000020110F00000100000005000000F6285CC9E0A56C41CDCCCCED9C825541EC51F8C04C746B41CDCCCCED9C825541EC51F8C04C746B410000007A75E65741F6285CC9E0A56C410000007A75E65741F6285CC9E0A56C41CDCCCCED9C825541
4217,4,Epsilon,7-D5,105,Epsilon-7-D5-105,56,22,0103000020110F000001000000050000000000C0D174D76D410000007A75E657410000C0D174D76D41CDCCCCED9C825541F6285CC9E0A56C41CDCCCCED9C825541F6285CC9E0A56C410000007A75E657410000C0D174D76D410000007A75E65741
4218,4,Epsilon,7-D5,106,Epsilon-7-D5-106,57,22,0103000020110F000001000000050000000BD723DA08096F41CDCCCCED9C8255410000C0D174D76D41CDCCCCED9C8255410000C0D174D76D410000007A75E657410BD723DA08096F410000007A75E657410BD723DA08096F41CDCCCCED9C825541
4219,4,Epsilon,7-D6,107,Epsilon-7-D6-107,58,22,0103000020110F000001000000050000000BD723DA08096F41CDCCCCED9C8255410BD723DA08096F410000007A75E657410BD743714E1D70410000007A75E657410BD743714E1D7041CDCCCCED9C8255410BD723DA08096F41CDCCCCED9C825541
4220,4,Epsilon,7-D6,108,Epsilon-7-D6-108,59,22,0103000020110F0000010000000500000090C2757518B67041CDCCCCED9C8255410BD743714E1D7041CDCCCCED9C8255410BD743714E1D70410000007A75E6574190C2757518B670410000007A75E6574190C2757518B67041CDCCCCED9C825541
4221,4,Epsilon,8-D7,109,Epsilon-8-D7-109,60,22,0103000020110F0000010000000500000015AEA779E24E71410000007A75E6574115AEA779E24E7141CDCCCCED9C82554190C2757518B67041CDCCCCED9C82554190C2757518B670410000007A75E6574115AEA779E24E71410000007A75E65741
4222,4,Epsilon,8-D7,110,Epsilon-8-D7-110,61,22,0103000020110F0000010000000500000015AEA779E24E7141CDCCCCED9C82554115AEA779E24E71410000007A75E657419A99D97DACE771410000007A75E657419A99D97DACE77141CDCCCCED9C82554115AEA779E24E7141CDCCCCED9C825541
4223,4,Epsilon,8-D8,111,Epsilon-8-D8-111,62,22,0103000020110F000001000000050000009A99D97DACE77141CDCCCCED9C8255419A99D97DACE771410000007A75E657411F850B82768072410000007A75E657411F850B8276807241CDCCCCED9C8255419A99D97DACE77141CDCCCCED9C825541
4224,4,Epsilon,8-D8,112,Epsilon-8-D8-112,63,22,0103000020110F00000100000005000000A4703D8640197341CDCCCCED9C8255411F850B8276807241CDCCCCED9C8255411F850B82768072410000007A75E65741A4703D86401973410000007A75E65741A4703D8640197341CDCCCCED9C825541
4225,4,Epsilon,5-D1,113,Epsilon-5-D1-113,48,23,0103000020110F00000100000005000000AE47A18ED44A6441CDCCCCED9C825541AE47A18ED44A64419A999961C41E5341A4703D86401963419A999961C41E5341A4703D8640196341CDCCCCED9C825541AE47A18ED44A6441CDCCCCED9C825541
4226,4,Epsilon,5-D1,114,Epsilon-5-D1-114,49,23,0103000020110F00000100000005000000AE47A18ED44A6441CDCCCCED9C825541B81E0597687C6541CDCCCCED9C825541B81E0597687C65419A999961C41E5341AE47A18ED44A64419A999961C41E5341AE47A18ED44A6441CDCCCCED9C825541
4227,4,Epsilon,5-D2,115,Epsilon-5-D2-115,50,23,0103000020110F00000100000005000000C2F5689FFCAD66419A999961C41E5341B81E0597687C65419A999961C41E5341B81E0597687C6541CDCCCCED9C825541C2F5689FFCAD6641CDCCCCED9C825541C2F5689FFCAD66419A999961C41E5341
4228,4,Epsilon,5-D2,116,Epsilon-5-D2-116,51,23,0103000020110F00000100000005000000CDCCCCA790DF6741CDCCCCED9C825541CDCCCCA790DF67419A999961C41E5341C2F5689FFCAD66419A999961C41E5341C2F5689FFCAD6641CDCCCCED9C825541CDCCCCA790DF6741CDCCCCED9C825541
4229,4,Epsilon,6-D3,117,Epsilon-6-D3-117,52,23,0103000020110F00000100000005000000D8A330B024116941CDCCCCED9C825541D8A330B0241169419A999961C41E5341CDCCCCA790DF67419A999961C41E5341CDCCCCA790DF6741CDCCCCED9C825541D8A330B024116941CDCCCCED9C825541
4230,4,Epsilon,6-D3,118,Epsilon-6-D3-118,53,23,0103000020110F00000100000005000000D8A330B024116941CDCCCCED9C825541E27A94B8B8426A41CDCCCCED9C825541E27A94B8B8426A419A999961C41E5341D8A330B0241169419A999961C41E5341D8A330B024116941CDCCCCED9C825541
4231,4,Epsilon,6-D4,119,Epsilon-6-D4-119,54,23,0103000020110F00000100000005000000EC51F8C04C746B419A999961C41E5341E27A94B8B8426A419A999961C41E5341E27A94B8B8426A41CDCCCCED9C825541EC51F8C04C746B41CDCCCCED9C825541EC51F8C04C746B419A999961C41E5341
4232,4,Epsilon,6-D4,120,Epsilon-6-D4-120,55,23,0103000020110F00000100000005000000F6285CC9E0A56C41CDCCCCED9C825541F6285CC9E0A56C419A999961C41E5341EC51F8C04C746B419A999961C41E5341EC51F8C04C746B41CDCCCCED9C825541F6285CC9E0A56C41CDCCCCED9C825541
4233,4,Epsilon,7-D5,121,Epsilon-7-D5-121,56,23,0103000020110F000001000000050000000000C0D174D76D41CDCCCCED9C8255410000C0D174D76D419A999961C41E5341F6285CC9E0A56C419A999961C41E5341F6285CC9E0A56C41CDCCCCED9C8255410000C0D174D76D41CDCCCCED9C825541
4234,4,Epsilon,7-D5,122,Epsilon-7-D5-122,57,23,0103000020110F000001000000050000000BD723DA08096F41CDCCCCED9C8255410BD723DA08096F419A999961C41E53410000C0D174D76D419A999961C41E53410000C0D174D76D41CDCCCCED9C8255410BD723DA08096F41CDCCCCED9C825541
4235,4,Epsilon,7-D6,123,Epsilon-7-D6-123,58,23,0103000020110F000001000000050000000BD743714E1D70419A999961C41E53410BD723DA08096F419A999961C41E53410BD723DA08096F41CDCCCCED9C8255410BD743714E1D7041CDCCCCED9C8255410BD743714E1D70419A999961C41E5341
4236,4,Epsilon,7-D6,124,Epsilon-7-D6-124,59,23,0103000020110F0000010000000500000090C2757518B67041CDCCCCED9C82554190C2757518B670419A999961C41E53410BD743714E1D70419A999961C41E53410BD743714E1D7041CDCCCCED9C82554190C2757518B67041CDCCCCED9C825541
4237,4,Epsilon,8-D7,125,Epsilon-8-D7-125,60,23,0103000020110F0000010000000500000015AEA779E24E7141CDCCCCED9C82554115AEA779E24E71419A999961C41E534190C2757518B670419A999961C41E534190C2757518B67041CDCCCCED9C82554115AEA779E24E7141CDCCCCED9C825541
4238,4,Epsilon,8-D7,126,Epsilon-8-D7-126,61,23,0103000020110F0000010000000500000015AEA779E24E7141CDCCCCED9C8255419A99D97DACE77141CDCCCCED9C8255419A99D97DACE771419A999961C41E534115AEA779E24E71419A999961C41E534115AEA779E24E7141CDCCCCED9C825541
4239,4,Epsilon,8-D8,127,Epsilon-8-D8-127,62,23,0103000020110F000001000000050000001F850B82768072419A999961C41E53419A99D97DACE771419A999961C41E53419A99D97DACE77141CDCCCCED9C8255411F850B8276807241CDCCCCED9C8255411F850B82768072419A999961C41E5341
4240,4,Epsilon,8-D8,128,Epsilon-8-D8-128,63,23,0103000020110F00000100000005000000A4703D8640197341CDCCCCED9C825541A4703D86401973419A999961C41E53411F850B82768072419A999961C41E53411F850B8276807241CDCCCCED9C825541A4703D8640197341CDCCCCED9C825541
4241,4,Epsilon,9-E1,129,Epsilon-9-E1-129,48,24,0103000020110F00000100000005000000AE47A18ED44A64419A999961C41E5341AE47A18ED44A6441676666D5EBBA5041A4703D8640196341676666D5EBBA5041A4703D86401963419A999961C41E5341AE47A18ED44A64419A999961C41E5341
4242,4,Epsilon,9-E1,130,Epsilon-9-E1-130,49,24,0103000020110F00000100000005000000AE47A18ED44A6441676666D5EBBA5041AE47A18ED44A64419A999961C41E5341B81E0597687C65419A999961C41E5341B81E0597687C6541676666D5EBBA5041AE47A18ED44A6441676666D5EBBA5041
4243,4,Epsilon,9-E2,131,Epsilon-9-E2-131,50,24,0103000020110F00000100000005000000C2F5689FFCAD66419A999961C41E5341C2F5689FFCAD6641676666D5EBBA5041B81E0597687C6541676666D5EBBA5041B81E0597687C65419A999961C41E5341C2F5689FFCAD66419A999961C41E5341
4244,4,Epsilon,9-E2,132,Epsilon-9-E2-132,51,24,0103000020110F00000100000005000000C2F5689FFCAD6641676666D5EBBA5041C2F5689FFCAD66419A999961C41E5341CDCCCCA790DF67419A999961C41E5341CDCCCCA790DF6741676666D5EBBA5041C2F5689FFCAD6641676666D5EBBA5041
4245,4,Epsilon,10-E3,133,Epsilon-10-E3-133,52,24,0103000020110F00000100000005000000D8A330B0241169419A999961C41E5341D8A330B024116941676666D5EBBA5041CDCCCCA790DF6741676666D5EBBA5041CDCCCCA790DF67419A999961C41E5341D8A330B0241169419A999961C41E5341
4246,4,Epsilon,10-E3,134,Epsilon-10-E3-134,53,24,0103000020110F00000100000005000000D8A330B024116941676666D5EBBA5041D8A330B0241169419A999961C41E5341E27A94B8B8426A419A999961C41E5341E27A94B8B8426A41676666D5EBBA5041D8A330B024116941676666D5EBBA5041
